student_id,semester,branch,attendance_percentage,study_hours_per_week,assignment_completion_percentage,previous_sgpa,previous_cgpa,backlog_count,current_failed_courses,low_performance_course_count,performance_trend,INDEPENDENT_RISK_LABEL
8192,6,CE,79.78,16.29,81.62,9.0,9.06,0,0,0,STABLE,LOW
8192,7,CE,70.86,15.48,73.59,8.79,9.01,0,0,0,STABLE,LOW
8192,8,CE,67.18,14.01,75.55,8.67,8.98,0,0,0,IMPROVING,LOW
8193,1,CSE,70.22,15.08,93.52,,,0,0,1,STABLE,LOW
8193,2,CSE,85.45,30.54,81.41,7.55,7.55,0,0,0,IMPROVING,LOW
8193,3,CSE,82.02,22.65,77.52,8.93,8.32,0,0,1,DECLINING,MEDIUM
8193,4,CSE,86.59,19.32,100.0,7.36,8.03,0,0,0,IMPROVING,LOW
8193,5,CSE,78.33,13.84,98.84,7.8,7.96,0,0,1,DECLINING,MEDIUM
8193,6,CSE,76.4,15.74,100.0,6.43,7.63,0,0,0,IMPROVING,MEDIUM
8193,7,CSE,79.53,16.45,100.0,7.57,7.62,0,0,0,STABLE,LOW
8193,8,CSE,85.87,19.27,100.0,7.75,7.63,0,0,0,STABLE,LOW
8194,1,EEE,40.0,4.47,50.02,,,1,1,2,STABLE,HIGH
8194,2,EEE,47.39,15.83,62.92,4.38,4.38,1,0,3,IMPROVING,HIGH
8194,3,EEE,42.81,13.34,64.68,5.79,5.11,2,1,3,DECLINING,HIGH
8194,4,EEE,44.25,14.29,60.07,4.62,4.95,2,0,5,IMPROVING,HIGH
8194,5,EEE,40.0,9.2,70.9,5.55,5.08,2,0,5,DECLINING,HIGH
8194,6,EEE,54.59,8.59,67.1,5.23,5.11,3,1,3,DECLINING,HIGH
8194,7,EEE,44.15,8.67,64.74,4.77,5.05,4,1,3,IMPROVING,HIGH
8194,8,EEE,50.4,5.51,74.97,5.67,5.13,5,1,3,DECLINING,HIGH
8195,1,ECE,80.99,17.42,94.58,,,0,0,0,STABLE,MEDIUM
8195,2,ECE,74.76,24.95,92.89,7.0,7.0,0,0,0,IMPROVING,LOW
8195,3,ECE,92.89,22.03,100.0,8.0,7.54,0,0,0,STABLE,LOW
8195,4,ECE,65.67,21.66,100.0,7.78,7.6,0,0,0,STABLE,LOW
8195,5,ECE,84.62,22.54,100.0,7.5,7.57,0,0,0,IMPROVING,LOW
8195,6,ECE,72.78,18.46,99.67,8.14,7.7,0,0,0,STABLE,MEDIUM
8195,7,ECE,64.9,17.24,96.1,8.0,7.75,0,0,0,STABLE,MEDIUM
8195,8,ECE,85.12,24.19,99.8,8.08,7.8,0,0,1,DECLINING,LOW
8196,1,ECE,56.95,10.75,59.54,,,0,0,1,STABLE,MEDIUM
8196,2,ECE,73.06,11.98,61.92,7.25,7.25,0,0,1,STABLE,MEDIUM
8196,3,ECE,79.54,3.99,78.41,7.14,7.19,0,0,0,STABLE,MEDIUM
8196,4,ECE,62.66,13.66,49.61,7.11,7.17,0,0,1,IMPROVING,MEDIUM
8196,5,ECE,76.31,2.0,58.19,7.5,7.26,0,0,0,DECLINING,LOW
8196,6,ECE,81.14,8.71,87.05,7.14,7.23,0,0,1,STABLE,LOW
8196,7,ECE,70.97,7.63,62.6,7.18,7.22,0,0,0,STABLE,MEDIUM
8196,8,ECE,72.04,8.28,58.42,7.0,7.19,0,0,0,IMPROVING,MEDIUM
8197,1,CE,87.96,15.57,88.71,,,0,0,0,STABLE,LOW
8197,2,CE,93.29,14.47,78.26,8.8,8.8,0,0,0,DECLINING,LOW
8197,3,CE,84.33,17.87,84.0,7.87,8.33,0,0,0,IMPROVING,LOW
8197,4,CE,90.79,11.24,86.47,8.25,8.31,0,0,0,STABLE,LOW
8197,5,CE,90.12,17.49,70.06,8.18,8.28,0,0,0,IMPROVING,LOW
8197,6,CE,91.83,16.41,82.78,8.75,8.37,0,0,0,DECLINING,LOW
8197,7,CE,82.75,24.45,69.52,8.07,8.32,0,0,0,IMPROVING,LOW
8197,8,CE,82.89,11.09,80.53,8.67,8.35,0,0,0,DECLINING,LOW
8198,3,CE,69.12,9.81,54.88,,,0,0,1,STABLE,HIGH
8198,4,CE,86.66,4.73,80.4,6.25,6.25,0,0,1,IMPROVING,MEDIUM
8198,5,CE,72.99,8.74,65.49,7.45,6.83,0,0,0,STABLE,MEDIUM
8198,6,CE,73.67,12.98,67.62,7.25,6.97,0,0,0,STABLE,MEDIUM
8198,7,CE,80.98,12.63,76.26,7.14,7.02,0,0,0,IMPROVING,MEDIUM
8198,8,CE,72.04,7.2,65.97,8.0,7.17,0,0,1,DECLINING,MEDIUM
8199,1,ME,76.33,5.47,71.24,,,0,0,0,STABLE,LOW
8199,2,ME,71.82,6.41,71.99,8.6,8.6,0,0,0,STABLE,LOW
8199,3,ME,72.96,18.35,68.54,8.57,8.59,0,0,0,STABLE,LOW
8199,4,ME,79.05,3.29,68.84,8.67,8.61,0,0,0,IMPROVING,LOW
8199,5,ME,74.64,13.26,78.37,9.4,8.82,0,0,0,DECLINING,LOW
8199,6,ME,74.46,5.13,80.83,8.91,8.84,0,0,0,DECLINING,MEDIUM
8199,7,ME,65.43,10.45,74.0,7.93,8.68,0,0,0,IMPROVING,LOW
8199,8,ME,67.03,10.2,87.15,9.1,8.73,0,0,0,STABLE,LOW
8200,1,EEE,81.54,2.0,60.1,,,0,0,0,STABLE,MEDIUM
8200,2,EEE,76.94,2.0,49.46,7.0,7.0,0,0,2,DECLINING,MEDIUM
8200,3,EEE,78.94,2.0,63.64,5.86,6.41,0,0,2,IMPROVING,MEDIUM
8200,4,EEE,70.65,6.45,57.42,6.54,6.45,0,0,1,STABLE,MEDIUM
8200,5,EEE,66.18,6.74,70.57,6.64,6.49,0,0,1,IMPROVING,MEDIUM
8200,6,EEE,62.49,2.0,66.46,7.85,6.77,0,0,3,DECLINING,MEDIUM
8200,7,EEE,63.56,4.05,47.64,6.08,6.65,0,0,4,DECLINING,HIGH
8200,8,EEE,78.37,9.96,55.25,5.5,6.49,0,0,1,IMPROVING,MEDIUM
8201,1,ME,71.66,13.52,83.52,,,0,0,1,STABLE,MEDIUM
8201,2,ME,66.09,8.19,79.87,6.87,6.87,0,0,2,DECLINING,MEDIUM
8201,3,ME,71.74,16.43,90.0,6.29,6.59,0,0,1,STABLE,MEDIUM
8201,4,ME,77.15,16.54,90.82,6.58,6.59,0,0,1,DECLINING,MEDIUM
8201,5,ME,78.6,18.7,78.65,6.2,6.48,0,0,1,IMPROVING,MEDIUM
8201,6,ME,72.36,20.71,76.72,7.18,6.6,0,0,1,STABLE,HIGH
8201,7,ME,86.53,14.85,71.85,6.93,6.65,0,0,0,IMPROVING,MEDIUM
8201,8,ME,80.75,20.51,96.16,7.6,6.76,0,0,0,DECLINING,MEDIUM
8202,1,CSE,80.83,13.21,74.96,,,0,0,0,STABLE,LOW
8202,2,CSE,80.51,13.57,76.47,8.09,8.09,0,0,0,IMPROVING,LOW
8202,3,CSE,70.94,13.56,89.82,8.79,8.48,0,0,0,STABLE,LOW
8202,4,CSE,79.45,8.08,87.33,8.55,8.5,0,0,0,DECLINING,LOW
8202,5,CSE,89.78,10.94,81.68,8.2,8.41,0,0,1,DECLINING,LOW
8202,6,CSE,85.05,14.16,78.2,7.64,8.25,0,0,0,IMPROVING,LOW
8202,7,CSE,74.74,13.22,80.42,8.57,8.3,0,0,0,DECLINING,MEDIUM
8202,8,CSE,84.44,14.72,88.06,7.38,8.22,0,0,0,IMPROVING,LOW
8203,1,CE,68.59,34.03,94.05,,,0,0,0,STABLE,LOW
8203,2,CE,77.87,20.4,84.15,8.8,8.8,0,0,0,DECLINING,MEDIUM
8203,3,CE,78.41,19.06,100.0,8.2,8.5,0,0,0,DECLINING,MEDIUM
8203,4,CE,50.53,22.4,94.78,7.75,8.29,0,0,0,DECLINING,MEDIUM
8203,5,CE,60.47,27.49,88.69,7.27,8.08,0,0,0,IMPROVING,LOW
8203,6,CE,85.49,24.21,100.0,8.0,8.06,0,0,0,IMPROVING,LOW
8203,7,CE,79.25,23.66,99.66,8.5,8.14,0,0,1,DECLINING,MEDIUM
8203,8,CE,89.52,22.79,100.0,7.33,8.06,0,0,0,IMPROVING,LOW
8204,1,ECE,73.25,25.32,94.84,,,0,0,0,STABLE,LOW
8204,2,ECE,73.31,13.38,84.71,8.5,8.5,0,0,0,DECLINING,LOW
8204,3,ECE,75.37,19.24,90.78,8.0,8.23,0,0,0,DECLINING,LOW
8204,4,ECE,71.76,23.74,87.68,7.56,8.06,0,0,0,IMPROVING,LOW
8204,5,ECE,61.48,12.88,88.1,8.0,8.04,0,0,1,DECLINING,MEDIUM
8204,6,ECE,79.3,22.19,89.75,7.36,7.89,0,0,0,IMPROVING,LOW
8204,7,ECE,64.94,19.37,94.76,8.0,7.9,0,0,0,STABLE,LOW
8204,8,ECE,75.92,23.24,100.0,8.17,7.94,0,0,0,STABLE,LOW
8205,1,ME,55.44,19.91,89.78,,,0,0,1,STABLE,LOW
8205,2,ME,55.3,13.8,89.15,7.47,7.47,0,0,1,STABLE,MEDIUM
8205,3,ME,48.56,11.04,75.98,7.5,7.48,0,0,0,STABLE,MEDIUM
8205,4,ME,59.98,13.31,97.75,7.42,7.46,0,0,0,STABLE,LOW
8205,5,ME,51.71,23.57,90.54,7.6,7.5,0,0,0,IMPROVING,LOW
8205,6,ME,66.09,24.66,77.87,8.45,7.66,0,0,0,DECLINING,MEDIUM
8205,7,ME,43.77,25.32,68.03,7.93,7.7,0,0,0,STABLE,MEDIUM
8205,8,ME,50.91,24.15,92.26,8.2,7.76,0,0,1,DECLINING,MEDIUM
8206,3,CSE,86.11,9.79,71.08,,,0,0,0,STABLE,LOW
8206,4,CSE,79.46,10.52,82.99,9.73,9.73,0,0,0,STABLE,LOW
8206,5,CSE,67.46,14.71,69.89,10.0,9.88,0,0,1,DECLINING,MEDIUM
8206,6,CSE,73.56,15.9,81.7,8.93,9.55,0,0,0,IMPROVING,LOW
8206,7,CSE,67.39,19.51,85.94,9.57,9.56,0,0,0,IMPROVING,LOW
8206,8,CSE,64.97,18.66,66.53,10.0,9.61,0,0,0,STABLE,LOW
8207,1,ME,58.28,12.97,65.26,,,0,0,0,STABLE,MEDIUM
8207,2,ME,66.29,13.89,59.34,9.07,9.07,0,0,0,IMPROVING,LOW
8207,3,ME,82.13,18.47,62.54,9.79,9.41,0,0,0,STABLE,LOW
8207,4,ME,76.14,11.8,58.64,9.75,9.51,0,0,0,DECLINING,LOW
8207,5,ME,67.81,11.37,65.95,8.8,9.32,0,0,0,STABLE,LOW
8207,6,ME,71.9,8.03,65.77,8.64,9.21,0,0,0,IMPROVING,LOW
8207,7,ME,68.09,12.69,80.15,9.57,9.27,0,0,0,DECLINING,LOW
8207,8,ME,58.88,10.36,68.76,8.9,9.23,0,0,0,IMPROVING,LOW
8208,1,EEE,69.34,11.6,73.67,,,0,0,0,STABLE,MEDIUM
8208,2,EEE,73.96,21.69,65.13,7.15,7.15,0,0,0,IMPROVING,LOW
8208,3,EEE,70.66,19.18,75.18,8.64,7.93,0,0,0,DECLINING,LOW
8208,4,EEE,75.72,13.12,91.53,8.15,8.0,0,0,1,DECLINING,MEDIUM
8208,5,EEE,85.58,13.05,85.17,7.09,7.8,0,0,0,IMPROVING,LOW
8208,6,EEE,61.46,8.17,59.59,7.77,7.8,0,0,0,DECLINING,MEDIUM
8208,7,EEE,78.73,15.63,78.36,6.92,7.65,0,0,0,IMPROVING,MEDIUM
8208,8,EEE,69.22,8.49,87.74,7.33,7.61,0,0,0,STABLE,MEDIUM
8209,1,ECE,78.34,17.93,75.24,,,0,0,0,STABLE,LOW
8209,2,ECE,70.69,17.48,88.15,10.0,10.0,0,0,0,STABLE,LOW
8209,3,ECE,74.42,19.55,89.11,9.79,9.88,0,0,0,STABLE,LOW
8209,4,ECE,67.34,19.4,77.25,10.0,9.91,0,0,0,STABLE,LOW
8209,5,ECE,80.5,15.42,100.0,9.75,9.87,0,0,0,STABLE,LOW
8209,6,ECE,77.91,15.61,94.61,10.0,9.9,0,0,0,STABLE,LOW
8209,7,ECE,85.05,16.63,100.0,10.0,9.92,0,0,0,STABLE,LOW
8209,8,ECE,87.4,24.27,90.43,9.75,9.89,0,0,0,STABLE,LOW
8210,1,ME,92.57,8.8,49.6,,,0,0,2,STABLE,MEDIUM
8210,2,ME,83.34,2.0,42.65,6.13,6.13,1,1,2,DECLINING,MEDIUM
8210,3,ME,86.39,4.69,57.0,5.07,5.62,1,0,5,IMPROVING,HIGH
8210,4,ME,88.81,2.0,48.98,5.83,5.68,2,1,4,DECLINING,HIGH
8210,5,ME,86.1,2.0,57.42,4.6,5.39,2,0,3,IMPROVING,HIGH
8210,6,ME,77.95,2.0,65.0,5.82,5.46,2,0,5,DECLINING,HIGH
8210,7,ME,86.17,2.0,53.83,5.21,5.42,3,1,4,IMPROVING,HIGH
8210,8,ME,81.78,3.68,59.84,5.6,5.44,3,0,1,IMPROVING,HIGH
8211,1,ECE,70.86,21.92,97.27,,,0,0,1,STABLE,MEDIUM
8211,2,ECE,63.3,19.07,88.88,7.0,7.0,0,0,1,IMPROVING,MEDIUM
8211,3,ECE,79.92,26.15,94.0,7.36,7.19,0,0,0,DECLINING,MEDIUM
8211,4,ECE,73.43,18.06,95.8,6.67,7.06,0,0,2,DECLINING,MEDIUM
8211,5,ECE,75.16,25.98,99.74,6.25,6.85,1,1,2,DECLINING,HIGH
8211,6,ECE,72.1,28.11,80.6,5.5,6.54,1,0,0,IMPROVING,MEDIUM
8211,7,ECE,65.48,19.56,95.91,8.45,6.83,1,0,0,DECLINING,MEDIUM
8211,8,ECE,71.4,15.33,99.73,6.83,6.83,1,0,0,STABLE,MEDIUM
8212,1,EEE,59.48,28.22,94.49,,,0,0,0,STABLE,LOW
8212,2,EEE,71.86,22.51,83.19,9.38,9.38,0,0,0,IMPROVING,LOW
8212,3,EEE,68.74,22.76,89.24,9.79,9.59,0,0,0,DECLINING,LOW
8212,4,EEE,66.51,24.34,90.16,8.46,9.22,0,0,0,IMPROVING,LOW
8212,5,EEE,69.18,14.09,88.07,9.73,9.33,0,0,0,STABLE,LOW
8212,6,EEE,73.14,20.42,96.69,10.0,9.47,0,0,0,DECLINING,LOW
8212,7,EEE,58.25,25.37,88.69,9.54,9.48,0,0,0,IMPROVING,LOW
8212,8,EEE,58.11,20.03,89.56,10.0,9.55,0,0,0,DECLINING,LOW
8213,1,CE,86.75,15.7,87.34,,,0,0,0,STABLE,LOW
8213,2,CE,89.08,23.53,90.51,8.0,8.0,0,0,0,IMPROVING,LOW
8213,3,CE,87.81,18.83,78.32,9.2,8.6,0,0,0,STABLE,LOW
8213,4,CE,78.67,17.4,96.28,9.25,8.79,0,0,0,DECLINING,LOW
8213,5,CE,100.0,16.86,89.53,8.36,8.7,0,0,0,IMPROVING,LOW
8213,6,CE,86.46,21.02,81.22,9.0,8.75,0,0,0,IMPROVING,LOW
8213,7,CE,73.35,20.96,82.25,9.43,8.87,0,0,0,DECLINING,LOW
8213,8,CE,85.39,15.65,85.99,9.0,8.89,0,0,0,DECLINING,MEDIUM
8214,1,ME,75.73,21.42,93.17,,,0,0,1,STABLE,MEDIUM
8214,2,ME,83.54,20.58,76.24,7.33,7.33,0,0,1,STABLE,LOW
8214,3,ME,67.74,23.68,89.58,7.14,7.24,0,0,0,IMPROVING,LOW
8214,4,ME,80.04,24.29,100.0,7.83,7.41,0,0,0,STABLE,LOW
8214,5,ME,57.88,23.83,95.11,8.0,7.57,1,1,1,DECLINING,HIGH
8214,6,ME,70.2,19.03,91.07,5.27,7.19,1,0,2,IMPROVING,MEDIUM
8214,7,ME,77.57,22.02,100.0,6.71,7.11,1,0,1,IMPROVING,MEDIUM
8214,8,ME,78.98,22.66,100.0,7.8,7.19,1,0,0,IMPROVING,LOW
8215,3,ECE,50.34,15.71,95.4,,,0,0,0,STABLE,LOW
8215,4,ECE,55.56,16.99,80.25,9.67,9.67,0,0,0,DECLINING,MEDIUM
8215,5,ECE,66.89,22.83,80.46,8.5,9.0,0,0,0,IMPROVING,LOW
8215,6,ECE,74.59,18.92,88.3,9.14,9.06,0,0,0,IMPROVING,LOW
8215,7,ECE,59.19,14.7,82.94,9.73,9.22,0,0,0,DECLINING,LOW
8215,8,ECE,63.25,10.59,99.86,9.33,9.24,0,0,0,STABLE,LOW
8216,1,CE,59.59,19.83,88.28,,,0,0,0,STABLE,MEDIUM
8216,2,CE,61.88,21.52,95.57,7.27,7.27,0,0,1,DECLINING,MEDIUM
8216,3,CE,67.91,29.39,89.84,6.73,7.0,0,0,0,IMPROVING,LOW
8216,4,CE,69.17,23.42,92.94,7.5,7.14,0,0,1,DECLINING,MEDIUM
8216,5,CE,59.27,20.92,93.92,6.91,7.09,0,0,3,DECLINING,HIGH
8216,6,CE,54.48,16.1,100.0,6.0,6.89,0,0,1,IMPROVING,HIGH
8216,7,CE,58.47,23.24,83.65,6.36,6.8,0,0,0,IMPROVING,MEDIUM
8216,8,CE,67.56,16.6,100.0,8.0,6.92,0,0,0,DECLINING,HIGH
8217,1,EEE,62.92,10.73,77.22,,,0,0,0,STABLE,MEDIUM
8217,2,EEE,69.2,8.53,75.98,7.23,7.23,0,0,0,STABLE,MEDIUM
8217,3,EEE,74.66,5.77,71.65,7.36,7.3,0,0,0,IMPROVING,LOW
8217,4,EEE,59.44,6.55,63.98,8.15,7.58,0,0,0,DECLINING,MEDIUM
8217,5,EEE,63.73,4.04,55.7,7.82,7.63,0,0,0,DECLINING,MEDIUM
8217,6,EEE,62.32,4.52,72.33,7.31,7.56,0,0,1,DECLINING,MEDIUM
8217,7,EEE,56.65,14.05,63.76,6.62,7.4,0,0,0,IMPROVING,MEDIUM
8217,8,EEE,57.91,13.27,81.43,7.42,7.4,0,0,0,IMPROVING,LOW
8218,1,EEE,79.56,19.3,68.32,,,0,0,0,STABLE,LOW
8218,2,EEE,81.51,17.49,81.78,7.69,7.69,0,0,1,DECLINING,MEDIUM
8218,3,EEE,89.66,24.86,82.79,7.07,7.37,0,0,0,IMPROVING,LOW
8218,4,EEE,95.83,12.62,96.3,7.92,7.55,1,1,1,DECLINING,MEDIUM
8218,5,EEE,76.6,22.55,70.88,6.09,7.24,1,0,0,IMPROVING,LOW
8218,6,EEE,86.99,15.47,94.1,8.0,7.39,1,0,1,DECLINING,MEDIUM
8218,7,EEE,78.93,9.78,90.58,7.69,7.44,1,0,1,DECLINING,MEDIUM
8218,8,EEE,82.98,12.73,83.88,6.83,7.36,1,0,0,IMPROVING,MEDIUM
8219,1,ME,75.48,13.85,85.12,,,0,0,0,STABLE,LOW
8219,2,ME,62.62,12.82,74.69,8.8,8.8,0,0,0,DECLINING,MEDIUM
8219,3,ME,61.24,8.43,66.82,8.0,8.41,0,0,1,STABLE,LOW
8219,4,ME,69.13,12.52,80.92,7.92,8.27,0,0,0,STABLE,LOW
8219,5,ME,64.1,15.95,74.06,8.0,8.2,1,1,1,DECLINING,HIGH
8219,6,ME,73.61,10.69,66.12,5.91,7.82,1,0,1,IMPROVING,MEDIUM
8219,7,ME,67.85,14.3,65.64,8.14,7.88,1,0,0,IMPROVING,LOW
8219,8,ME,61.06,17.95,68.01,8.8,7.98,1,0,0,DECLINING,LOW
8220,1,ECE,78.14,2.0,61.3,,,0,0,0,STABLE,LOW
8220,2,ECE,68.07,2.0,49.67,8.75,8.75,0,0,0,DECLINING,LOW
8220,3,ECE,83.07,2.0,50.91,8.21,8.46,0,0,0,IMPROVING,LOW
8220,4,ECE,84.27,2.45,56.19,9.22,8.66,0,0,0,DECLINING,LOW
8220,5,ECE,73.61,2.0,51.44,8.25,8.55,0,0,0,STABLE,LOW
8220,6,ECE,88.03,2.82,53.03,8.36,8.51,0,0,0,STABLE,LOW
8220,7,ECE,58.64,4.99,65.65,8.64,8.53,0,0,0,STABLE,LOW
8220,8,ECE,75.37,9.74,56.42,8.75,8.56,0,0,0,STABLE,LOW
8221,1,CSE,69.24,19.73,73.3,,,0,0,0,STABLE,LOW
8221,2,CSE,61.69,19.08,96.96,8.45,8.45,0,0,0,DECLINING,MEDIUM
8221,3,CSE,79.62,23.85,75.67,7.43,7.88,0,0,0,STABLE,LOW
8221,4,CSE,81.89,14.44,74.79,7.64,7.81,0,0,0,IMPROVING,MEDIUM
8221,5,CSE,57.01,16.94,77.23,8.4,7.98,0,0,0,DECLINING,MEDIUM
8221,6,CSE,72.73,15.75,74.12,7.93,7.97,0,0,0,IMPROVING,LOW
8221,7,CSE,80.51,14.8,81.21,8.79,8.11,0,0,0,DECLINING,MEDIUM
8221,8,CSE,79.68,27.5,95.61,7.88,8.09,0,0,0,IMPROVING,LOW
8222,1,CSE,63.63,24.13,99.98,,,0,0,0,STABLE,LOW
8222,2,CSE,62.83,16.03,87.94,9.45,9.45,0,0,0,DECLINING,LOW
8222,3,CSE,57.37,17.18,95.97,8.86,9.12,0,0,0,STABLE,LOW
8222,4,CSE,59.84,26.86,89.5,8.64,8.97,0,0,0,IMPROVING,LOW
8222,5,CSE,65.14,27.85,75.48,9.0,8.98,0,0,1,DECLINING,LOW
8222,6,CSE,65.42,16.44,100.0,8.36,8.85,0,0,0,IMPROVING,LOW
8222,7,CSE,67.68,18.46,97.79,8.93,8.86,0,0,0,DECLINING,LOW
8222,8,CSE,69.27,23.14,81.85,8.25,8.8,0,0,0,STABLE,LOW
8223,1,EEE,72.55,24.38,86.84,,,0,0,0,STABLE,LOW
8223,2,EEE,75.82,22.41,87.33,8.38,8.38,0,0,0,IMPROVING,LOW
8223,3,EEE,72.19,23.4,95.7,8.71,8.56,0,0,0,STABLE,LOW
8223,4,EEE,85.21,22.78,88.67,9.0,8.7,0,0,0,DECLINING,LOW
8223,5,EEE,64.33,27.29,86.38,8.64,8.69,0,0,0,DECLINING,MEDIUM
8223,6,EEE,77.72,22.66,94.34,8.23,8.59,0,0,0,IMPROVING,LOW
8223,7,EEE,78.33,16.97,92.36,9.08,8.68,0,0,0,DECLINING,LOW
8223,8,EEE,76.29,24.58,95.49,8.75,8.69,0,0,0,STABLE,LOW
8224,1,CE,64.68,22.63,84.7,,,0,0,1,STABLE,HIGH
8224,2,CE,60.88,25.35,93.05,6.6,6.6,0,0,1,STABLE,MEDIUM
8224,3,CE,47.76,21.56,95.71,6.47,6.53,1,1,3,DECLINING,HIGH
8224,4,CE,58.65,20.98,83.97,4.5,5.95,1,0,2,IMPROVING,HIGH
8224,5,CE,64.46,31.38,100.0,6.55,6.08,1,0,2,STABLE,MEDIUM
8224,6,CE,73.39,25.25,100.0,6.5,6.15,1,0,1,IMPROVING,MEDIUM
8224,7,CE,58.94,26.65,96.85,6.93,6.29,2,1,2,DECLINING,HIGH
8224,8,CE,49.86,26.56,100.0,3.67,6.02,2,0,1,IMPROVING,HIGH
8225,3,CSE,85.88,29.66,100.0,,,0,0,1,STABLE,LOW
8225,4,CSE,80.26,28.74,100.0,8.18,8.18,0,0,1,DECLINING,MEDIUM
8225,5,CSE,71.02,34.95,100.0,6.8,7.38,0,0,0,IMPROVING,MEDIUM
8225,6,CSE,58.27,25.01,89.39,7.79,7.53,0,0,1,DECLINING,HIGH
8225,7,CSE,75.32,18.25,99.48,7.07,7.41,0,0,1,DECLINING,MEDIUM
8225,8,CSE,76.77,17.28,95.78,6.38,7.27,0,0,1,IMPROVING,MEDIUM
8226,3,CSE,82.0,30.15,97.79,,,0,0,0,STABLE,LOW
8226,4,CSE,76.21,19.99,90.6,8.73,8.73,0,0,0,STABLE,LOW
8226,5,CSE,89.48,25.84,100.0,8.8,8.77,0,0,0,STABLE,LOW
8226,6,CSE,88.76,26.33,92.08,8.71,8.75,0,0,0,STABLE,LOW
8226,7,CSE,84.48,26.04,100.0,8.93,8.8,0,0,0,STABLE,LOW
8226,8,CSE,72.35,24.05,73.97,8.88,8.81,0,0,0,DECLINING,LOW
8227,1,EEE,83.51,10.11,94.35,,,0,0,0,STABLE,LOW
8227,2,EEE,74.56,20.45,75.45,9.77,9.77,0,0,0,STABLE,LOW
8227,3,EEE,75.64,21.98,91.03,9.64,9.7,0,0,0,IMPROVING,LOW
8227,4,EEE,71.3,11.14,84.36,10.0,9.8,0,0,0,STABLE,LOW
8227,5,EEE,70.2,18.36,64.07,10.0,9.84,0,0,0,DECLINING,LOW
8227,6,EEE,84.01,15.25,78.87,8.77,9.62,0,0,0,IMPROVING,LOW
8227,7,EEE,83.54,21.03,81.1,10.0,9.69,0,0,0,DECLINING,LOW
8227,8,EEE,66.07,16.76,85.3,9.5,9.66,0,0,0,STABLE,LOW
8228,1,EEE,80.73,26.92,92.29,,,0,0,0,STABLE,LOW
8228,2,EEE,80.18,21.8,88.56,9.77,9.77,0,0,0,STABLE,LOW
8228,3,EEE,79.32,18.55,88.2,10.0,9.89,0,0,0,DECLINING,LOW
8228,4,EEE,68.22,16.81,82.58,9.38,9.72,0,0,0,STABLE,LOW
8228,5,EEE,87.58,21.61,100.0,9.45,9.67,0,0,0,IMPROVING,LOW
8228,6,EEE,70.5,21.83,90.97,10.0,9.73,0,0,0,DECLINING,LOW
8228,7,EEE,79.94,23.43,93.92,9.31,9.66,0,0,0,IMPROVING,LOW
8228,8,EEE,77.97,28.55,88.4,10.0,9.71,0,0,0,STABLE,LOW
8229,1,ME,77.71,18.94,100.0,,,0,0,0,STABLE,LOW
8229,2,ME,70.45,16.67,79.39,7.8,7.8,0,0,0,STABLE,LOW
8229,3,ME,83.17,23.1,100.0,7.79,7.79,0,0,0,STABLE,LOW
8229,4,ME,77.18,15.64,77.74,8.08,7.88,0,0,3,DECLINING,MEDIUM
8229,5,ME,73.72,16.89,86.95,6.2,7.43,0,0,1,IMPROVING,MEDIUM
8229,6,ME,76.77,21.95,96.48,7.27,7.4,0,0,0,IMPROVING,LOW
8229,7,ME,78.95,22.0,76.52,7.71,7.46,0,0,0,IMPROVING,LOW
8229,8,ME,76.39,20.58,82.93,8.6,7.58,0,0,0,DECLINING,LOW
8230,1,EEE,77.59,13.89,87.87,,,0,0,0,STABLE,LOW
8230,2,EEE,81.07,20.58,70.71,9.54,9.54,0,0,0,STABLE,LOW
8230,3,EEE,84.55,14.63,69.55,9.64,9.59,0,0,0,STABLE,LOW
8230,4,EEE,74.53,10.68,69.32,9.77,9.65,0,0,0,DECLINING,LOW
8230,5,EEE,60.68,7.18,95.6,8.91,9.49,0,0,0,IMPROVING,LOW
8230,6,EEE,65.03,11.51,87.44,9.77,9.55,0,0,0,STABLE,LOW
8230,7,EEE,74.68,13.0,86.05,9.54,9.55,0,0,0,IMPROVING,LOW
8230,8,EEE,76.66,7.47,71.85,10.0,9.61,0,0,0,DECLINING,LOW
8231,3,CE,76.16,14.89,80.27,,,0,0,0,STABLE,LOW
8231,4,CE,72.15,12.74,91.43,7.75,7.75,0,0,0,STABLE,LOW
8231,5,CE,63.7,11.75,81.84,7.82,7.78,0,0,0,DECLINING,MEDIUM
8231,6,CE,70.38,13.1,74.29,7.5,7.69,0,0,0,STABLE,MEDIUM
8231,7,CE,70.79,14.41,77.73,7.29,7.57,0,0,0,IMPROVING,MEDIUM
8231,8,CE,74.13,16.99,87.12,8.33,7.69,0,0,0,DECLINING,LOW
8232,1,CSE,69.72,16.91,73.01,,,0,0,1,STABLE,MEDIUM
8232,2,CSE,71.9,16.93,87.29,6.55,6.55,0,0,1,STABLE,MEDIUM
8232,3,CSE,77.95,16.09,93.61,6.36,6.44,0,0,2,IMPROVING,MEDIUM
8232,4,CSE,75.19,20.4,80.81,7.36,6.72,0,0,1,DECLINING,MEDIUM
8232,5,CSE,63.55,20.35,81.09,6.8,6.75,0,0,1,IMPROVING,MEDIUM
8232,6,CSE,65.79,11.06,91.94,7.14,6.83,0,0,1,DECLINING,MEDIUM
