student_id,registration_number,semester,academic_year,attendance_percentage,study_hours_per_week,assignments_completed_percentage,class_participation,sgpa,cgpa,previous_sgpa,previous_cgpa,backlog_count,current_failed_courses,low_performance_course_count,performance_trend
7339,REG2023ECE07339,1,2023,74.26,11.78,71.16,72.28,8.0,8.0,,,0,0,0,STABLE
7339,REG2023ECE07339,2,2023,77.55,15.09,72.08,76.18,8.5,8.27,8.0,8.0,0,0,0,IMPROVING
7339,REG2023ECE07339,3,2024,76.66,4.61,72.62,55.74,8.11,8.23,8.5,8.27,0,0,0,DECLINING
7339,REG2023ECE07339,4,2024,92.1,12.31,72.92,66.61,8.5,8.3,8.11,8.23,0,0,0,IMPROVING
7339,REG2023ECE07339,5,2025,73.57,13.12,71.16,74.6,8.86,8.43,8.5,8.3,0,0,0,IMPROVING
7339,REG2023ECE07339,6,2025,76.4,18.45,64.88,65.84,8.45,8.43,8.86,8.43,0,0,0,DECLINING
7339,REG2023ECE07339,7,2026,79.05,9.23,63.88,67.75,8.25,8.4,8.45,8.43,0,0,0,STABLE
7339,REG2023ECE07339,8,2026,78.34,12.65,70.37,52.74,7.38,8.27,8.25,8.4,0,0,0,DECLINING
7340,REG2023CE07340,3,2024,96.61,26.08,100.0,52.17,7.75,7.75,,,0,0,0,STABLE
7340,REG2023CE07340,4,2024,78.79,17.61,100.0,42.93,6.91,7.35,7.75,7.75,0,0,1,DECLINING
7340,REG2023CE07340,5,2025,90.98,25.99,96.23,54.69,7.75,7.49,6.91,7.35,0,0,0,IMPROVING
7340,REG2023CE07340,6,2025,89.6,25.03,87.88,71.62,7.14,7.39,7.75,7.49,0,0,0,DECLINING
7340,REG2023CE07340,7,2026,89.48,29.54,100.0,32.24,7.67,7.43,7.14,7.39,0,0,1,IMPROVING
7340,REG2023CE07340,8,2026,90.35,22.4,79.2,51.14,8.75,7.66,7.67,7.43,0,0,0,IMPROVING
7341,REG2023EEE07341,1,2023,81.74,13.42,62.92,100.0,10.0,10.0,,,0,0,0,STABLE
7341,REG2023EEE07341,2,2023,82.62,13.5,69.27,100.0,10.0,10.0,10.0,10.0,0,0,0,STABLE
7341,REG2023EEE07341,3,2024,74.1,19.51,68.29,100.0,10.0,10.0,10.0,10.0,0,0,0,STABLE
7341,REG2023EEE07341,4,2024,75.8,8.75,75.43,100.0,10.0,10.0,10.0,10.0,0,0,0,STABLE
7341,REG2023EEE07341,5,2025,69.57,4.02,73.29,100.0,10.0,10.0,10.0,10.0,0,0,0,STABLE
7341,REG2023EEE07341,6,2025,85.47,4.62,55.4,100.0,10.0,10.0,10.0,10.0,0,0,0,STABLE
7341,REG2023EEE07341,7,2026,77.71,11.86,86.36,100.0,10.0,10.0,10.0,10.0,0,0,0,STABLE
7341,REG2023EEE07341,8,2026,76.19,2.0,65.17,100.0,10.0,10.0,10.0,10.0,0,0,0,STABLE
7342,REG2022ECE07342,1,2022,80.05,13.54,54.3,92.19,7.5,7.5,,,0,0,0,STABLE
7342,REG2022ECE07342,2,2022,90.91,10.83,57.1,100.0,9.79,8.73,7.5,7.5,0,0,0,IMPROVING
7342,REG2022ECE07342,3,2023,84.53,10.98,65.06,61.64,9.78,9.0,9.79,8.73,0,0,0,STABLE
7342,REG2022ECE07342,4,2023,71.82,4.49,56.27,77.2,8.0,8.74,9.78,9.0,0,0,0,DECLINING
7342,REG2022ECE07342,5,2024,77.51,12.64,68.42,56.61,8.14,8.61,8.0,8.74,0,0,0,STABLE
7342,REG2022ECE07342,6,2024,81.61,10.41,61.89,70.17,8.18,8.54,8.14,8.61,0,0,0,STABLE
7342,REG2022ECE07342,7,2025,69.8,6.64,65.07,67.62,7.33,8.37,8.18,8.54,0,0,0,DECLINING
7342,REG2022ECE07342,8,2025,87.07,5.71,88.56,99.01,8.38,8.37,7.33,8.37,0,0,0,IMPROVING
7343,REG2021ME07343,1,2021,71.39,12.19,66.71,54.76,7.47,7.47,,,0,0,0,STABLE
7343,REG2021ME07343,2,2021,73.73,14.71,61.03,80.02,6.43,6.97,7.47,7.47,1,1,1,DECLINING
7343,REG2021ME07343,3,2022,73.39,11.33,76.28,53.56,6.0,6.68,6.43,6.97,2,1,1,DECLINING
7343,REG2021ME07343,4,2022,68.59,12.45,65.5,54.76,7.0,6.77,6.0,6.68,2,0,0,IMPROVING
7343,REG2021ME07343,5,2023,82.48,11.62,73.07,67.54,7.0,6.81,7.0,6.77,2,0,1,STABLE
7343,REG2021ME07343,6,2023,73.72,6.24,64.92,51.7,5.64,6.6,7.0,6.81,3,1,2,DECLINING
7343,REG2021ME07343,7,2024,86.68,10.83,73.28,62.6,7.5,6.7,5.64,6.6,3,0,1,IMPROVING
7343,REG2021ME07343,8,2024,71.9,6.8,66.78,29.01,6.5,6.67,7.5,6.7,3,0,1,DECLINING
7344,REG2021EEE07344,1,2021,94.09,7.86,80.96,80.63,7.77,7.77,,,0,0,0,STABLE
7344,REG2021EEE07344,2,2021,86.0,18.19,82.69,72.83,8.14,7.96,7.77,7.77,0,0,0,IMPROVING
7344,REG2021EEE07344,3,2022,84.74,13.77,85.99,64.56,7.38,7.78,8.14,7.96,0,0,1,DECLINING
7344,REG2021EEE07344,4,2022,84.5,11.52,87.1,75.28,8.27,7.88,7.38,7.78,0,0,0,IMPROVING
7344,REG2021EEE07344,5,2023,84.73,23.95,78.02,57.37,8.38,7.98,8.27,7.88,0,0,0,STABLE
7344,REG2021EEE07344,6,2023,82.98,12.17,85.28,80.64,7.77,7.95,8.38,7.98,0,0,0,DECLINING
7344,REG2021EEE07344,7,2024,100.0,17.97,77.64,57.28,8.75,8.06,7.77,7.95,0,0,0,IMPROVING
7344,REG2021EEE07344,8,2024,100.0,13.89,91.37,76.19,8.4,8.11,8.75,8.06,0,0,1,DECLINING
7345,REG2020ECE07345,1,2020,79.98,23.44,94.14,100.0,9.5,9.5,,,0,0,0,STABLE
7345,REG2020ECE07345,2,2020,66.3,14.47,87.94,82.13,8.71,9.08,9.5,9.5,0,0,0,DECLINING
7345,REG2020ECE07345,3,2021,78.16,20.43,85.27,82.3,10.0,9.31,8.71,9.08,0,0,0,IMPROVING
7345,REG2020ECE07345,4,2021,70.69,18.44,89.28,96.76,9.5,9.36,10.0,9.31,0,0,0,DECLINING
7345,REG2020ECE07345,5,2022,70.77,21.8,74.84,97.4,9.5,9.39,9.5,9.36,0,0,0,STABLE
7345,REG2020ECE07345,6,2022,72.54,19.58,86.58,76.71,10.0,9.49,9.5,9.39,0,0,0,IMPROVING
7345,REG2020ECE07345,7,2023,76.55,18.75,85.31,100.0,9.5,9.49,10.0,9.49,0,0,0,DECLINING
7345,REG2020ECE07345,8,2023,74.91,15.26,92.89,92.38,9.31,9.46,9.5,9.49,0,0,0,STABLE
7346,REG2022CE07346,1,2022,74.29,36.53,100.0,86.06,9.53,9.53,,,0,0,0,STABLE
7346,REG2022CE07346,2,2022,68.92,31.65,96.02,90.22,9.33,9.43,9.53,9.53,0,0,0,STABLE
7346,REG2022CE07346,3,2023,64.3,22.09,100.0,72.71,9.5,9.45,9.33,9.43,0,0,1,STABLE
7346,REG2022CE07346,4,2023,84.61,21.91,100.0,81.74,9.0,9.36,9.5,9.45,0,0,0,DECLINING
7346,REG2022CE07346,5,2024,75.68,21.72,99.78,63.36,9.0,9.29,9.0,9.36,0,0,0,STABLE
7346,REG2022CE07346,6,2024,72.43,27.0,100.0,74.9,9.14,9.27,9.0,9.29,0,0,0,STABLE
7346,REG2022CE07346,7,2025,71.71,32.56,100.0,98.0,9.67,9.31,9.14,9.27,0,0,0,IMPROVING
7346,REG2022CE07346,8,2025,76.88,32.09,96.23,67.67,9.75,9.36,9.67,9.31,0,0,0,STABLE
7347,REG2022EEE07347,3,2023,63.31,10.28,65.42,95.21,8.77,8.77,,,0,0,0,STABLE
7347,REG2022EEE07347,4,2023,67.23,9.86,65.26,80.31,8.0,8.42,8.77,8.77,0,0,0,DECLINING
7347,REG2022EEE07347,5,2024,100.0,11.84,74.36,95.99,9.77,8.89,8.0,8.42,0,0,0,IMPROVING
7347,REG2022EEE07347,6,2024,76.77,7.45,68.05,100.0,7.46,8.52,9.77,8.89,1,1,1,DECLINING
7347,REG2022EEE07347,7,2025,70.22,7.76,71.98,92.44,8.5,8.52,7.46,8.52,1,0,0,IMPROVING
7347,REG2022EEE07347,8,2025,82.5,9.59,60.71,98.54,9.6,8.73,8.5,8.52,1,0,0,IMPROVING
7348,REG2022ECE07348,1,2022,77.66,18.83,95.89,70.46,7.5,7.5,,,0,0,1,STABLE
7348,REG2022ECE07348,2,2022,79.73,22.65,98.21,77.07,8.21,7.88,7.5,7.5,0,0,0,IMPROVING
7348,REG2022ECE07348,3,2023,88.3,24.78,91.64,67.65,7.78,7.86,8.21,7.88,0,0,0,DECLINING
7348,REG2022ECE07348,4,2023,74.34,19.23,99.29,82.01,8.5,8.02,7.78,7.86,0,0,0,IMPROVING
7348,REG2022ECE07348,5,2024,72.36,15.05,79.44,62.98,7.93,8.0,8.5,8.02,0,0,1,DECLINING
7348,REG2022ECE07348,6,2024,74.31,8.46,88.19,69.79,8.0,8.0,7.93,8.0,0,0,0,STABLE
7348,REG2022ECE07348,7,2025,79.58,17.92,93.63,76.96,8.33,8.05,8.0,8.0,0,0,0,IMPROVING
7348,REG2022ECE07348,8,2025,79.7,16.4,89.11,69.76,8.15,8.06,8.33,8.05,0,0,0,STABLE
7349,REG2020CE07349,1,2020,70.84,10.83,83.94,71.34,8.13,8.13,,,0,0,0,STABLE
7349,REG2020CE07349,2,2020,76.34,20.13,88.7,44.41,7.4,7.77,8.13,8.13,0,0,0,DECLINING
7349,REG2020CE07349,3,2021,82.74,18.98,77.88,65.67,7.25,7.62,7.4,7.77,0,0,0,STABLE
7349,REG2020CE07349,4,2021,71.71,18.25,75.38,69.49,8.36,7.77,7.25,7.62,0,0,0,IMPROVING
7349,REG2020CE07349,5,2022,72.6,11.31,72.18,63.35,7.5,7.72,8.36,7.77,0,0,0,DECLINING
7349,REG2020CE07349,6,2022,68.25,16.89,100.0,52.47,7.5,7.68,7.5,7.72,0,0,0,STABLE
7349,REG2020CE07349,7,2023,80.18,11.3,92.51,63.66,7.67,7.68,7.5,7.68,0,0,0,STABLE
7349,REG2020CE07349,8,2023,74.93,15.33,82.26,45.42,7.58,7.67,7.67,7.68,0,0,0,STABLE
7350,REG2022CSE07350,3,2023,81.78,13.16,87.66,73.44,7.82,7.82,,,0,0,1,STABLE
7350,REG2022CSE07350,4,2023,78.4,20.46,100.0,78.65,8.0,7.92,7.82,7.82,0,0,0,STABLE
7350,REG2022CSE07350,5,2024,78.14,19.4,71.9,86.92,8.57,8.15,8.0,7.92,0,0,0,IMPROVING
7350,REG2022CSE07350,6,2024,75.4,26.33,94.08,77.07,8.36,8.2,8.57,8.15,0,0,0,STABLE
7350,REG2022CSE07350,7,2025,89.99,17.03,100.0,56.61,8.75,8.27,8.36,8.2,0,0,0,IMPROVING
7350,REG2022CSE07350,8,2025,82.07,24.82,86.39,68.03,9.0,8.4,8.75,8.27,0,0,0,STABLE
7351,REG2023ECE07351,1,2023,81.41,24.09,97.43,88.71,9.25,9.25,,,0,0,0,STABLE
7351,REG2023ECE07351,2,2023,100.0,20.19,100.0,96.33,9.57,9.42,9.25,9.25,0,0,0,IMPROVING
7351,REG2023ECE07351,3,2024,91.6,24.95,89.32,89.96,10.0,9.57,9.57,9.42,0,0,0,IMPROVING
7351,REG2023ECE07351,4,2024,90.0,27.46,98.1,100.0,9.75,9.62,10.0,9.57,0,0,0,STABLE
7351,REG2023ECE07351,5,2025,84.77,25.07,81.15,100.0,9.57,9.61,9.75,9.62,0,0,0,STABLE
7351,REG2023ECE07351,6,2025,97.18,17.59,97.69,98.04,9.55,9.6,9.57,9.61,0,0,0,STABLE
7351,REG2023ECE07351,7,2026,97.13,22.77,100.0,83.91,10.0,9.65,9.55,9.6,0,0,0,IMPROVING
7351,REG2023ECE07351,8,2026,84.33,23.27,95.11,78.38,9.85,9.68,10.0,9.65,0,0,0,STABLE
7352,REG2022CSE07352,1,2022,93.55,18.14,72.41,96.36,9.18,9.18,,,0,0,0,STABLE
7352,REG2022CSE07352,2,2022,79.76,10.53,78.92,73.87,9.21,9.2,9.18,9.18,0,0,0,STABLE
7352,REG2022CSE07352,3,2023,68.68,19.41,74.73,79.44,9.18,9.19,9.21,9.2,0,0,0,STABLE
7352,REG2022CSE07352,4,2023,87.27,19.37,78.41,72.6,9.4,9.25,9.18,9.19,0,0,0,STABLE
7352,REG2022CSE07352,5,2024,84.69,14.71,99.94,100.0,9.14,9.23,9.4,9.25,0,0,0,STABLE
7352,REG2022CSE07352,6,2024,74.57,21.81,90.62,83.69,8.93,9.18,9.14,9.23,0,0,0,STABLE
7352,REG2022CSE07352,7,2025,64.0,20.65,85.83,83.34,9.62,9.22,8.93,9.18,0,0,0,IMPROVING
7352,REG2022CSE07352,8,2025,77.4,13.0,86.33,82.19,9.23,9.22,9.62,9.22,0,0,0,DECLINING
7353,REG2021CE07353,1,2021,72.87,21.63,100.0,93.37,9.27,9.27,,,0,0,0,STABLE
7353,REG2021CE07353,2,2021,91.85,26.05,100.0,90.62,10.0,9.63,9.27,9.27,0,0,0,IMPROVING
7353,REG2021CE07353,3,2022,85.45,33.88,100.0,82.8,9.75,9.67,10.0,9.63,0,0,0,STABLE
7353,REG2021CE07353,4,2022,80.12,24.47,100.0,79.74,8.73,9.47,9.75,9.67,0,0,0,DECLINING
7353,REG2021CE07353,5,2023,62.38,21.9,100.0,87.19,8.5,9.29,8.73,9.47,0,0,0,STABLE
7353,REG2021CE07353,6,2023,77.18,20.21,100.0,83.51,9.0,9.24,8.5,9.29,0,0,0,IMPROVING
7353,REG2021CE07353,7,2024,76.89,27.21,100.0,85.31,10.0,9.32,9.0,9.24,0,0,0,IMPROVING
7353,REG2021CE07353,8,2024,86.59,27.16,100.0,89.34,9.75,9.37,10.0,9.32,0,0,0,STABLE
7354,REG2023CSE07354,1,2023,77.61,21.03,81.85,97.6,9.82,9.82,,,0,0,0,STABLE
7354,REG2023CSE07354,2,2023,65.28,14.75,71.09,79.54,8.79,9.24,9.82,9.82,0,0,0,DECLINING
7354,REG2023CSE07354,3,2024,70.38,11.72,80.6,91.24,8.09,8.89,8.79,9.24,0,0,0,DECLINING
7354,REG2023CSE07354,4,2024,72.62,17.53,97.45,84.29,9.0,8.92,8.09,8.89,0,0,0,IMPROVING
7354,REG2023CSE07354,5,2025,62.7,7.56,67.14,84.8,8.21,8.77,9.0,8.92,0,0,0,DECLINING
7354,REG2023CSE07354,6,2025,74.07,17.45,66.82,57.27,9.0,8.81,8.21,8.77,0,0,0,IMPROVING
7354,REG2023CSE07354,7,2026,54.87,13.29,90.56,72.99,9.0,8.83,9.0,8.81,0,0,0,STABLE
7354,REG2023CSE07354,8,2026,84.24,17.72,77.92,79.83,8.54,8.79,9.0,8.83,0,0,0,DECLINING
7355,REG2022EEE07355,1,2022,73.28,23.76,70.1,72.54,7.46,7.46,,,0,0,0,STABLE
7355,REG2022EEE07355,2,2022,99.33,12.45,75.69,66.46,8.5,8.0,7.46,7.46,0,0,0,IMPROVING
7355,REG2022EEE07355,3,2023,75.42,14.06,94.65,60.46,8.08,8.03,8.5,8.0,0,0,0,DECLINING
7355,REG2022EEE07355,4,2023,100.0,18.41,86.66,64.28,8.64,8.16,8.08,8.03,0,0,0,IMPROVING
7355,REG2022EEE07355,5,2024,81.1,12.27,90.56,76.42,7.38,8.0,8.64,8.16,0,0,0,DECLINING
7355,REG2022EEE07355,6,2024,95.06,17.11,100.0,66.96,8.54,8.09,7.38,8.0,0,0,0,IMPROVING
7355,REG2022EEE07355,7,2025,76.21,17.48,83.68,66.84,8.42,8.13,8.54,8.09,0,0,0,STABLE
7355,REG2022EEE07355,8,2025,89.17,26.28,96.64,73.81,8.2,8.14,8.42,8.13,0,0,0,STABLE
7356,REG2021CE07356,1,2021,49.03,26.62,92.34,51.03,7.8,7.8,,,0,0,0,STABLE
7356,REG2021CE07356,2,2021,45.26,19.53,79.88,49.5,7.73,7.77,7.8,7.8,0,0,0,STABLE
7356,REG2021CE07356,3,2022,68.58,23.66,88.19,46.17,7.5,7.69,7.73,7.77,0,0,0,STABLE
7356,REG2021CE07356,4,2022,57.94,31.34,100.0,49.97,6.73,7.49,7.5,7.69,0,0,1,DECLINING
7356,REG2021CE07356,5,2023,45.82,22.78,95.14,42.08,7.0,7.4,6.73,7.49,0,0,2,STABLE
7356,REG2021CE07356,6,2023,58.57,23.79,92.57,46.77,7.71,7.46,7.0,7.4,0,0,0,IMPROVING
7356,REG2021CE07356,7,2024,64.98,16.87,98.03,54.36,7.0,7.41,7.71,7.46,0,0,0,DECLINING
7356,REG2021CE07356,8,2024,60.15,25.69,92.32,73.56,7.58,7.43,7.0,7.41,0,0,0,IMPROVING
7357,REG2023ME07357,1,2023,99.23,21.53,81.34,40.42,7.47,7.47,,,0,0,0,STABLE
7357,REG2023ME07357,2,2023,97.12,16.33,98.41,67.36,6.86,7.17,7.47,7.47,0,0,1,DECLINING
7357,REG2023ME07357,3,2024,79.62,19.81,88.93,42.56,5.33,6.63,6.86,7.17,1,1,3,DECLINING
7357,REG2023ME07357,4,2024,99.05,10.47,97.31,54.85,6.0,6.46,5.33,6.63,1,0,3,IMPROVING
7357,REG2023ME07357,5,2025,96.02,13.85,82.73,30.88,4.55,6.15,6.0,6.46,2,1,1,DECLINING
7357,REG2023ME07357,6,2025,100.0,25.6,94.09,64.59,6.86,6.27,4.55,6.15,2,0,1,IMPROVING
7357,REG2023ME07357,7,2026,100.0,16.6,77.64,53.23,5.9,6.23,6.86,6.27,2,0,2,DECLINING
7357,REG2023ME07357,8,2026,92.63,25.52,80.56,45.83,6.38,6.25,5.9,6.23,2,0,1,IMPROVING
7358,REG2023EEE07358,1,2023,61.87,12.4,89.17,74.6,8.46,8.46,,,0,0,0,STABLE
7358,REG2023EEE07358,2,2023,69.93,22.96,96.73,85.02,9.0,8.74,8.46,8.46,0,0,0,IMPROVING
7358,REG2023EEE07358,3,2024,61.36,10.65,84.43,64.4,7.69,8.4,9.0,8.74,0,0,0,DECLINING
7358,REG2023EEE07358,4,2024,67.45,18.95,89.8,81.37,7.91,8.29,7.69,8.4,0,0,0,STABLE
7358,REG2023EEE07358,5,2025,82.37,20.91,81.5,80.37,9.0,8.44,7.91,8.29,0,0,0,IMPROVING
7358,REG2023EEE07358,6,2025,63.34,22.56,96.57,68.77,8.08,8.38,9.0,8.44,0,0,0,DECLINING
7358,REG2023EEE07358,7,2026,62.74,15.63,98.55,74.7,8.25,8.36,8.08,8.38,0,0,0,STABLE
7358,REG2023EEE07358,8,2026,70.54,20.78,84.43,82.44,9.6,8.54,8.25,8.36,0,0,0,IMPROVING
7359,REG2020CE07359,1,2020,77.51,29.36,92.19,100.0,10.0,10.0,,,0,0,0,STABLE
7359,REG2020CE07359,2,2020,84.19,19.87,100.0,98.36,9.6,9.8,10.0,10.0,0,0,0,DECLINING
7359,REG2020CE07359,3,2021,87.4,19.89,99.02,100.0,9.75,9.79,9.6,9.8,0,0,0,STABLE
7359,REG2020CE07359,4,2021,80.12,28.96,100.0,96.25,10.0,9.83,9.75,9.79,0,0,0,STABLE
7359,REG2020CE07359,5,2022,78.27,22.56,100.0,90.37,10.0,9.86,10.0,9.83,0,0,0,STABLE
7359,REG2020CE07359,6,2022,76.32,31.37,98.57,97.05,9.21,9.75,10.0,9.86,0,0,0,DECLINING
7359,REG2020CE07359,7,2023,85.27,28.64,88.37,100.0,9.33,9.7,9.21,9.75,0,0,0,STABLE
7359,REG2020CE07359,8,2023,81.74,30.38,100.0,71.65,9.67,9.7,9.33,9.7,0,0,0,IMPROVING
7360,REG2023EEE07360,1,2023,85.71,20.88,87.47,82.45,9.38,9.38,,,0,0,0,STABLE
7360,REG2023EEE07360,2,2023,80.09,10.59,90.48,78.57,8.5,8.93,9.38,9.38,0,0,0,DECLINING
7360,REG2023EEE07360,3,2024,85.43,19.47,96.69,70.04,9.31,9.05,8.5,8.93,0,0,0,IMPROVING
7360,REG2023EEE07360,4,2024,92.3,24.91,89.07,87.46,7.91,8.8,9.31,9.05,0,0,0,DECLINING
7360,REG2023EEE07360,5,2025,76.63,29.39,95.18,68.28,9.54,8.95,7.91,8.8,0,0,0,IMPROVING
7360,REG2023EEE07360,6,2025,80.64,24.81,100.0,62.81,9.23,9.0,9.54,8.95,0,0,0,DECLINING
7360,REG2023EEE07360,7,2026,78.52,19.68,77.9,62.13,8.0,8.87,9.23,9.0,0,0,1,DECLINING
7360,REG2023EEE07360,8,2026,93.21,17.3,92.54,57.58,9.07,8.89,8.0,8.87,0,0,0,IMPROVING
7361,REG2022CSE07361,1,2022,78.12,18.42,86.09,97.66,10.0,10.0,,,0,0,0,STABLE
7361,REG2022CSE07361,2,2022,96.48,15.08,85.86,100.0,10.0,10.0,10.0,10.0,0,0,0,STABLE
7361,REG2022CSE07361,3,2023,78.17,23.25,80.17,90.17,10.0,10.0,10.0,10.0,0,0,0,STABLE
7361,REG2022CSE07361,4,2023,99.11,16.64,94.78,100.0,9.6,9.88,10.0,10.0,0,0,0,DECLINING
7361,REG2022CSE07361,5,2024,86.52,14.54,86.37,99.62,10.0,9.91,9.6,9.88,0,0,0,IMPROVING
7361,REG2022CSE07361,6,2024,85.23,13.06,81.95,98.44,9.79,9.89,10.0,9.91,0,0,0,STABLE
7361,REG2022CSE07361,7,2025,64.96,16.52,86.48,86.08,8.88,9.79,9.79,9.89,0,0,0,DECLINING
7361,REG2022CSE07361,8,2025,73.42,19.82,73.01,92.67,10.0,9.82,8.88,9.79,0,0,0,IMPROVING
7362,REG2021CE07362,3,2022,78.27,13.51,98.82,77.0,8.5,8.5,,,0,0,0,STABLE
7362,REG2021CE07362,4,2022,89.44,22.97,89.65,78.49,8.73,8.61,8.5,8.5,0,0,0,STABLE
7362,REG2021CE07362,5,2023,76.15,18.39,100.0,62.69,8.0,8.4,8.73,8.61,0,0,0,DECLINING
7362,REG2021CE07362,6,2023,78.72,17.21,100.0,67.67,7.71,8.2,8.0,8.4,0,0,0,STABLE
7362,REG2021CE07362,7,2024,69.97,18.21,91.08,71.68,8.0,8.17,7.71,8.2,0,0,0,STABLE
7362,REG2021CE07362,8,2024,74.07,18.74,79.69,63.2,8.58,8.24,8.0,8.17,0,0,0,IMPROVING
7363,REG2021CSE07363,1,2021,75.81,2.0,72.44,76.59,7.64,7.64,,,0,0,0,STABLE
7363,REG2021CSE07363,2,2021,82.62,2.0,59.77,71.82,7.79,7.72,7.64,7.64,0,0,1,STABLE
7363,REG2021CSE07363,3,2022,68.62,6.84,69.19,75.83,6.64,7.39,7.79,7.72,0,0,1,DECLINING
7363,REG2021CSE07363,4,2022,73.79,2.0,61.13,69.85,7.2,7.33,6.64,7.39,0,0,0,IMPROVING
7363,REG2021CSE07363,5,2023,82.62,6.08,72.34,63.57,8.36,7.55,7.2,7.33,0,0,0,IMPROVING
7363,REG2021CSE07363,6,2023,89.9,8.89,73.9,72.6,7.86,7.61,8.36,7.55,0,0,1,DECLINING
7363,REG2021CSE07363,7,2024,71.39,7.35,78.56,93.51,6.88,7.54,7.86,7.61,0,0,0,DECLINING
7363,REG2021CSE07363,8,2024,73.87,4.05,56.71,76.16,8.0,7.6,6.88,7.54,0,0,0,IMPROVING
7364,REG2023EEE07364,3,2024,82.95,17.02,88.26,100.0,10.0,10.0,,,0,0,0,STABLE
7364,REG2023EEE07364,4,2024,82.55,9.66,84.82,86.58,8.91,9.5,10.0,10.0,0,0,0,DECLINING
7364,REG2023EEE07364,5,2025,72.05,15.11,80.18,81.74,10.0,9.68,8.91,9.5,0,0,0,IMPROVING
7364,REG2023EEE07364,6,2025,82.29,7.18,64.31,97.69,9.15,9.54,10.0,9.68,0,0,0,DECLINING
7364,REG2023EEE07364,7,2026,74.59,15.53,80.83,100.0,10.0,9.63,9.15,9.54,0,0,0,IMPROVING
7364,REG2023EEE07364,8,2026,94.62,8.24,72.94,100.0,10.0,9.7,10.0,9.63,0,0,0,STABLE
7365,REG2023ECE07365,1,2023,66.4,29.24,99.55,100.0,9.5,9.5,,,0,0,0,STABLE
7365,REG2023ECE07365,2,2023,71.71,23.16,100.0,100.0,10.0,9.77,9.5,9.5,0,0,0,IMPROVING
7365,REG2023ECE07365,3,2024,74.24,22.65,94.17,100.0,10.0,9.83,10.0,9.77,0,0,0,STABLE
7365,REG2023ECE07365,4,2024,76.02,29.13,97.36,100.0,10.0,9.87,10.0,9.83,0,0,0,STABLE
7365,REG2023ECE07365,5,2025,67.12,28.5,100.0,100.0,10.0,9.9,10.0,9.87,0,0,0,STABLE
7365,REG2023ECE07365,6,2025,73.72,27.94,92.32,100.0,10.0,9.92,10.0,9.9,0,0,0,STABLE
7365,REG2023ECE07365,7,2026,69.88,20.84,99.51,92.81,10.0,9.93,10.0,9.92,0,0,0,STABLE
7365,REG2023ECE07365,8,2026,74.78,30.63,100.0,100.0,10.0,9.94,10.0,9.93,0,0,0,STABLE
7366,REG2020EEE07366,1,2020,73.77,12.22,63.0,87.79,9.23,9.23,,,0,0,0,STABLE
7366,REG2020EEE07366,2,2020,74.38,9.0,72.7,100.0,8.21,8.7,9.23,9.23,0,0,0,DECLINING
7366,REG2020EEE07366,3,2021,90.97,12.54,63.05,83.73,8.69,8.7,8.21,8.7,0,0,0,IMPROVING
7366,REG2020EEE07366,4,2021,82.41,17.35,74.36,82.73,9.73,8.92,8.69,8.7,0,0,0,IMPROVING
7366,REG2020EEE07366,5,2022,75.89,10.49,65.19,100.0,9.77,9.09,9.73,8.92,0,0,0,STABLE
7366,REG2020EEE07366,6,2022,77.16,7.36,80.01,97.15,9.77,9.21,9.77,9.09,0,0,0,STABLE
7366,REG2020EEE07366,7,2023,85.79,6.78,79.65,95.07,8.33,9.09,9.77,9.21,0,0,0,DECLINING
7366,REG2020EEE07366,8,2023,81.54,11.31,79.73,92.35,10.0,9.22,8.33,9.09,0,0,0,IMPROVING
7367,REG2021CSE07367,1,2021,73.36,6.95,71.75,64.27,6.55,6.55,,,0,0,0,STABLE
7367,REG2021CSE07367,2,2021,66.15,14.03,74.46,47.66,8.43,7.6,6.55,6.55,0,0,0,IMPROVING
7367,REG2021CSE07367,3,2022,65.36,16.24,68.3,48.32,7.73,7.64,8.43,7.6,0,0,0,DECLINING
7367,REG2021CSE07367,4,2022,55.25,2.0,65.24,64.9,6.2,7.22,7.73,7.64,0,0,3,DECLINING
7367,REG2021CSE07367,5,2023,63.86,7.22,84.04,58.74,5.29,6.8,6.2,7.22,1,1,3,DECLINING
7367,REG2021CSE07367,6,2023,77.84,8.11,50.51,59.4,6.29,6.71,5.29,6.8,1,0,2,IMPROVING
7367,REG2021CSE07367,7,2024,71.86,12.35,69.52,63.7,7.75,6.8,6.29,6.71,1,0,0,IMPROVING
7367,REG2021CSE07367,8,2024,73.59,10.19,71.06,57.39,7.15,6.85,7.75,6.8,1,0,0,DECLINING
7368,REG2021CSE07368,1,2021,63.39,13.62,87.89,83.57,8.91,8.91,,,0,0,0,STABLE
7368,REG2021CSE07368,2,2021,78.81,16.73,86.67,93.67,9.29,9.12,8.91,8.91,0,0,0,IMPROVING
7368,REG2021CSE07368,3,2022,62.59,20.24,82.44,90.63,8.91,9.06,9.29,9.12,0,0,0,DECLINING
7368,REG2021CSE07368,4,2022,62.12,15.96,80.34,84.94,9.0,9.04,8.91,9.06,0,0,0,STABLE
7368,REG2021CSE07368,5,2023,65.67,12.06,88.21,91.13,8.64,8.95,9.0,9.04,0,0,0,DECLINING
7368,REG2021CSE07368,6,2023,71.87,15.67,85.0,85.43,9.0,8.96,8.64,8.95,0,0,0,IMPROVING
